audiocap_id,youtube_id,start_time,caption
552,-CepfaU3-ZY,13,A medium engine is idling
14713,5-PEMVaZm10,30,Helicopter blades are spinning
14716,5-R8zaohZrU,10,"A child speaks and runs, a woman laughs then a goat bleats"
14717,5-TT-zbQiCg,6,A source of water running
14718,5-VdQ476qJ8,30,People speaking and making cat and cow noises
76714,gPG3uqc5PGk,3,Young men voices laugh and talk as an engine begins to move a vehicle
76715,gPHtapBA56A,30,A person whistles a tune
38952,H_QsHYwwXko,27,Telephone dialing and keys tapping
13944,4fX-_LrvHF8,30,A baby is crying and a couple voices are talking over the baby
13947,4fftZk9rCVw,9,A horse is trotting and people are murmuring
18140,6YKWV3Hcsp8,10,A toilet flushing
5538,1D2G4XRcp3w,30,A young child is talking as a stream is heard nearby
18147,6YWK8S1thvk,30,The wind roars and waters splashes
18146,6YRoeQyRlJU,4,A short speech then a spraying sound
83054,l-N4TZ2y-5c,10,High pitched pig squeals followed by oink
83052,l-IQ0ro2w6c,21,A man speaking as a duck is quacking and water is trickling as vehicles drive by in the distance
6572,1cUxMhdZcFw,30,"Water is running and splashing, an adult male and female speak, and children and adults are speaking in the background"
6570,1cQHf-TeETQ,0,Speech followed by belching and laughter
6571,1cQk4Lxoexs,0,People are talking and vehicles are passing by and there is a loud horn
6577,1cgJ5XgRoZU,23,A car engine is revving
6578,1ci9EhneRNs,30,Motor vehicle engines are running and a cat meows
87773,oVSM65HBWTs,30,Fire softly crackling and burning
53757,REM-ErhpLBA,0,A singing car horn blows
16664,5rXvWzf3eXQ,30,"A baby is crying, females are singing, and an adult male speaks"
16668,5raM2ClzUng,30,A person is speaking in a distressed voice while a baby is crying in the background
12711,48ZzOxhQo2Y,23,Waves breaking and a man laughing
12714,48h6EGY8b5Y,30,Wind blowing leaves
18549,6jLu70WHfEU,12,Traffic passes in the distance as dogs bark and people laugh
12718,48oYWn2xDkQ,12,Engine idling with a steady squeaking
12719,48qlec3i3Ds,25,"A cat is meowing, and some tapping occurs in the background"
84877,mMBRJ9WshF0,30,A baby cries loudly and makes talking sounds
100718,yOMGCpYiksM,21,A vehicle engine is revving quietly
100711,yO2P5Vw05ZA,20,Goats baaing while birds chirp in the background
5919,1MbWJxa6rfg,30,"Farm animals, barking and pig noises"
21113,7xRTlSTsfQc,30,Outside natural noises of wind gusts followed by someone breathing in deeply
18546,6j9myweGLdk,7,"A door closes, and a woman laughs"
21116,7xW3_B2R9Uw,0,A car engine is started up and the engine idles
21115,7xVzwiY39JQ,23,A cat meows and a few people are conversing
21118,7xZxYm27FdA,20,Water is being gushed out of something followed by dripping noises
98161,wPffEyNgVmY,10,"A man speaks nearby, followed by a drill rotating"
19308,74Yfg0Kok5U,30,A dog barking loudly
81341,jjywipIE56U,0,A horn is honking
101246,yozzP1aov9o,10,A dog barking followed by a toy vehicle driving as a two men talk during a series of thumps on cloth in the background
43516,KWxy6GNZIOM,10,A turned on faucet with a series of dripping followed by a brief pause then a faucet turned on
43514,KWwYoRB7iYc,11,"A person talking, and a ticktock sound"
56757,TG_l_Q54Ocg,10,Fast vehicles move away followed by a man talking
49770,O_iiHMbjS04,30,Water flows from a flushed toilet
49774,O_r2hxzc4P0,26,Humming of a vehicle with people speaking
17530,6FO2_upxip8,22,Multiple pig oinks
17532,6FR9BPTPOy8,30,People speak and a dog barks
13446,4TyQf4iyINQ,30,An engine is revved up slowly then revved up to its maximum very quickly
7982,2CUf1QVlaoo,10,Someone snores loudly
7984,2CWosdSn7nU,0,"Really loud snoring, then mans voice talking"
7986,2CaLPQ2RaXA,30,Lots of female voices talking and giggling
7987,2CbiaYL-C0I,0,Repetitive mouth snoring and low throat laughter
10622,3GjbhzRd5Qg,14,A man talks followed by light laughter
10627,3GnjHs5_1GM,6,"Water is splashing on a surface, and an adult female speaks"
11979,3pM2fk741u8,0,"A woman speaks, a child reacts and screams"
62473,XFa3jXjMimY,30,Loud booming vibrations of an idling engine
11973,3pFOqHVh1Aw,0,A large engine roars as it passes
11972,3pEyQWTC6L4,30,"A woman talks, and then, she begins to yell"
11970,3pCqVbOHx6c,30,"A man speaks in the distance, a baby talks, water splashes"
11977,3pKiOFtQqVE,30,"Music plays, a motor runs"
13193,4M4B72974Ps,30,A woman speaks as do many other people in the background as waves slap softly
13195,4M8CFX38RpQ,30,"Snoring is occurring, and music is playing in the background"
85046,mTqlvdogpVQ,0,A high pitched honk followed by a couple of beeps
85040,mThKUHxtcuA,20,Something splashes in a body of water
90949,qth0XiPwFcE,0,Light walking stepping and snoring
20398,7aaCPJACSg4,6,A telephone rings
20395,7aVyoqPYFbU,0,"A man speaks, a few pigs oink and squeal, and a child giggles"
10087,33CAk5PN-Go,23,A pig is oinking and a person speaks
7328,1w0H-XUjbJQ,30,"Birds chirping, flapping animal followed by a woman laughing"
10082,335VJB7XTgE,10,A dog making a strange muffled sound
60501,VqNYZVFXCSE,0,A vehicle being started up with a beeping noise and a person talking and a whooshing sound
14792,51i7eWAML9Y,20,Rapid fire gunshots and explosions
59139,Uw1KDi8hhDI,30,A car idles and then revs up loudly nearby several times
59133,UvkyVHvbCB8,8,A short bursting sound followed by a loud explosion
59137,UvqAjtlfZ3Q,28,A small engine revs and a child speaks
59136,UvmSgtVe9i8,40,Two girls laugh and scream
74080,eSv2t3N-c_E,40,A bleating animal and clanging noises
83454,lHbTAQTNF14,17,A man screams while a horse passes and a sheep bleats
15904,5WVH4_iIYCQ,10,An engine is idling and is revved up for a quick second
15905,5WWlYhZ3hTg,6,Something clicks then an alarm starts to ring
8626,2STyPkuwzDg,30,Several dogs are barking over and over again then something falls to the ground and they continue to bark
8627,2SUkgS5tq9o,30,Liquid is being sprayed
8621,2SJEnmw44NM,30,Screeching and women speaking
8623,2SJTITwJ0YE,30,A bird chirps followed by footsteps and a large splash
95371,uG7cz8t01x8,0,A baby laughs loudly while someone sneezes
95377,uGQMos5msdE,6,A small machine motor buzzing as water lightly sprays followed by a woman yelping in the background
95379,uGa96AI97l0,30,A person sprays spray multiple times
50716,PAYvEtQtmhM,0,Someone snores while wind blows.
87832,oYeQwSeU7AM,0,A person snoring with some clicking
9988,30ujHX-yWGw,0,A continuous beeping noise
9984,30nd40TExnI,28,Wind blows as a chain jingles then a dog begins to pant then someone laughs
9985,30pPiP5bNMc,12,Ringing of a large whistle with loud vibrations
9981,30fT5PyPOL4,30,A car is revving its engine loudly
11025,3RM7-P4cQgU,6,A door closes gently
11029,3RQxNpX185w,0,"A motor vehicle engine is idling and vibrating, and then it is revved up"
11028,3RPKGqAHRiU,15,"A woman is speaking to a dog who barks in response, followed by a little girl speaking and giggling"
87839,oZ6l0EStee4,11,Loud rings of sirens and passing traffic
1384,-WmGZAb4d7Q,0,Water is splashing around
1385,-WmqE-i-A04,30,A small steam engine churning along at a slow pace
1386,-WnUk6qUCyw,18,"A gurgling, bubbling and popping followed by a male voice speaking"
1387,-WnieUd6J5E,0,Bell and/or chime music
1382,-WkaoWcsGjQ,30,A water flowing sound followed by a wind sound and a man speaks
94567,tfAW5gyJ_S4,40,Repetitive snoring followed by brief laughter
93233,sbOYjDz02gI,8,A group of people with kids talking while birds tweet and pig oink in the background
64350,YW9givJPlxM,0,Some rigid objects hit
19824,7K9AXm62Ytc,30,An engine vibrates
61352,WRBzzN0R5As,2,A vehicle is in idle and hums then a horn blasts twice
55742,S_NCgPE3dvw,20,A child laughs at kissing sounds
55744,S_beSW7ifXM,0,Burping with distant chirping of birds
56215,SuM-qEQHQhw,0,Bang followed by a laugh and burp talking
25134,9zWBJwoOj-U,30,Wind gusts by and people speak
25130,9zQBHjqbKPM,30,"A horse gallops by, and then a person laughs and speaks, followed by the horse galloping by again"
25139,9zeHw1pBZoM,10,A child is sneaking while the parent is speaking with her child
98062,wKreu0SY7zM,30,Whistling of melody which abruptly becomes very loud and sharp
82555,kdMOXkidPj8,9,Digital beeping followed by muffled male speaking
2421,-wrV1SnmQFQ,4,A car engine is barely running
2424,-wy9JsWLIKw,30,"Water boat paddles along in deep water making a ringing and gurgling noise on its way through heavy, gusty winds"
16347,5iDR6cOA3ns,30,Water is being sprayed
16346,5i7Ljiu052A,0,Loud intense whooshing gets softer
93907,t91eE8i0rTk,30,People speak in the distance as faint ticking of a clock rings consistently
61824,WlnlnWgRjxs,30,An engine runs and vibrates
61825,WluUft0Hd8Y,9,Wind blowing hard with distant birds chirping
55787,SbdIKbq4qQk,0,Two men talk followed by a beep a horn and an engine starting
52024,Q1Xh5pi0jx0,30,A motor running vibration
52026,Q1fj6KgLNsM,50,Some liquid flows and a man talks nearby while a dog barks far away
9617,2sKmLLGGuVw,0,Loud horn sound from emergency vehicles followed by an ambulance siren
9615,2sGbIOzBCGA,20,A sneeze and a voice in slow motion
99083,x62yNrxdMnw,20,"As an electronic device plays faintly in the background, a male child whimpers, a cell phone rings twice, and the male child speaks and laughs"
36957,GK8pX9GArRk,30,Rain falls on a surface nearby loudly
36954,GK1efMoo8OA,20,A motor vehicle is racing with strong wind noise
21251,81DBBfq87Jg,0,Leaves are rustling and being crunched
21259,81OLFaJPecY,30,Affectionate speeches of lady to a cat ends with meow
1817,-hFfhRVMYj0,10,A man communicates to with an airplane
1813,-hANYqOe6UU,10,A dog whimpers in a funny way while his owner laughs
101586,z5IQNapioFk,16,Banging and rustling
63492,Xw6DXk5PI7A,20,A revving car driving by followed by hissing and light sputtering
49438,OMZmNW_i5lA,27,Dogs bark and growl and a cat meows from a distance followed by a man laughing.
68025,a57Y6NvwJmo,0,Some people talks while an animal produce sounds
78483,hefXUmQEWOg,23,A baby cries and a man speaks
78488,henWWctKXUg,30,Woman talking followed by ducks quacking and wind blowing
3320,0JqaCkohyek,10,Heavy but not unpleasant snoring
3327,0K4EDNi4pe0,30,Waves crashing in to shore
92851,sLPAcgyETPM,30,Female speaking
102173,zZwZXtiMwFg,13,"A man speaks rapidly, followed by an oink and a high pitched voice speaking"
102176,z_AdYCmrwNc,40,"Goats are bleating, and other farm animals make noises"
102179,z_IXNGlMMwE,10,People faintly communicate and a motor revs
45703,Lw7AIOZd4CQ,23,"An insect flies while a spray is triggered and a kid voice talks, then a music is played and a man talks"
45707,LwH9gXCCTqc,0,Multiple sheep bleating as a man attempts to imitate them
45706,LwH6JcU9MjM,30,A sewing machine works
43492,KVxipg7UWzA,8,Wind blowing hard as a motorboat speeds on splashing water
102545,zqVa06P4RZo,30,A muffled train engine running on railroad tracks as a muffled train whistle blows
29631,CAN8E_emQE0,20,Birds chirp in the distance and a goat bleats with people speaking faintly
73871,eImIuQYrxQ8,30,A clunking noise that gets louder
3812,0WiKXyFsO8A,10,"Multiple gun shot's, a whooshing of an item being thrown"
3815,0WkQX-MHjpo,5,Frog making croaking sound
23490,98OD-7N5ItM,6,A door shuts and people are talking
34627,EtPGKQA9vmk,0,"There is a loud burst nearby, and then people yell and laugh in the distance"
34624,EtN37FWVnTo,0,A toilets flushed followed by water running
76997,gaPP5UZvcnk,30,A child laughs several times quickly
72472,dHsCugCOPcc,20,Water lightly gurgling as glass clanks briefly before plastic clicks and a sharp popping burst
76991,ga4qLsee1is,0,A bell rings quickly twice followed by a long ring
100155,xwxN_bZbO20,0,A kid speaking followed by a man talking then water spraying and kids laughing
100153,xwfSG_dq_4c,0,"A car decelerates and skids, and then accelerates away as loud popping noises sound"
102540,zq7G3DibbXA,0,Humming of an engine followed by a horn honking and a siren
100150,xwXXSS2ONQQ,26,An object falls into water and it leads into a small motor running.
100158,xxGyYv3oCi8,15,Emergency sirens ring from a vehicle
50057,OlVGwRKXGzQ,30,"Metal clattering occurs followed by a click, while vehicular traffic is present and birds chirp in the background"
55262,SF1_gs-JakQ,24,Motorboats speed by quickly in the distance and then stop
102541,zqFuOGLAJfE,30,A vehicle engine accelerating at a high rate
32667,DmotoxUO2RY,0,Hissing followed by ringing and some rattling
6169,1T9ydZPWz1A,10,Frogs and insects croak and chirp together
6161,1SzWwm0vpZE,22,Man giving speech
6160,1SzIhohwD2g,0,A man talking and then a thud
6164,1T-VL27xEKc,0,Yelling followed by a pop and silence
6166,1T4Z6oXYkUA,0,Small car engine revving then a clutch dropping into gear with engine sound moving away
24616,9iEr4CBdlk0,24,Horse neighing and clip-clopping followed by ominous speaking
24615,9iDDqQ7jmI8,0,A vehicle idling with light wind
22725,8k_aV4mEz94,20,A person is snoring
22726,8kekGAzvdlc,20,A toilet is flushed
77649,h3i6nqQNaoQ,30,"A child speaks nearby as a stream flows by, followed by an adult talking"
31814,DLzhKSH5cBc,30,Male speech then door squeaking open
31811,DLxZWpqLjH4,26,Motor engine acceleration and wind
101286,yqyU9kgOP4g,30,A man speaks with some humming and rustling and others speaking in the distance
101283,yqjtmiEqBMk,7,A pig oinks and then a woman and a man shortly speeches and laugh loudly
75646,faxp5RRpOd4,30,A man speaking calmly with the rustling of wind and a motor running in the background
98542,wgDDhtu0Yq0,21,Thumping sounds shortly followed by whirring sounds along with oinking in the background followed by gunfire
98549,wga4aGYhyOA,10,"A person announces, and then a loud crackle sound, followed by more announcement"
23158,8ybixewBkC4,50,A sewing machine running hums and slowly vibrates
12853,4C_OfUFtyP0,16,Stream of water
4518,0n_uOR3PJFA,30,Car engine idling at low frequency
12852,4CZ6vWHPVr0,30,A large motor vehicle engine is idling and then revs up
70039,bWXGjto2x_M,22,Several guns are shot while a music is played
4517,0n_mNdd4njs,30,The door of a vehicle closes as another car passes by
4514,0nW5C4VXJgA,20,Croaking sound from frog
4515,0nXHO9hRfO4,17,Woman speaking enthusiastically to a dog that then barks
20851,7pDPvcxpzbQ,10,A person snoring
85288,mdIXiXeYOgU,10,A truck is idling and a vehicle horn honks
5288,16ccKlJF5H8,6,"A clunk, then a cat meows then a series of beeping noises"
5284,16_f2ecAe_A,30,Water flows hard
5287,16ca_z3HdGs,30,"A person speaks, and a dog barks and whimpers"
83692,lTd5AmsOIUU,10,Rustling and soft snoring
83076,l0PWGl9WvZI,0,A sea wave sounds
83601,lOOsbj0Pj64,0,Someone speaks and taps on a surface
84622,m9VXjQYSxFk,10,A toilet flushes and the water burbles as it drains
9479,2nzfdUqR4sQ,13,A man speaking and water running from a faucet
53456,R0iQt9Ifrlw,22,A few people talking at the same time while water is lightly gurgling in the background
29087,Bsz_EfK5k1o,14,A large engine idles and then revs up
12932,4Evwz-9ylSI,11,A dog crying for some reason
12936,4F2LAxfXl1Q,30,Ducks quacking and splashing
12937,4F2eXWHBIkg,30,A speedboat running on water with some people cheering
12934,4F0qKGmnQSM,8,"An animal is whining, a female giggles, and an electronic device is playing in the background"
12938,4F4sQwcSqDQ,26,"Door closes, followed by something falling and footsteps"
12939,4FAvbY__gmQ,7,"Two adults talk, a bang is heard, one of the adults gasps, and the other laughs"
76694,gOMV_JXTjq4,20,A repeating ambulance siren
7044,1p2poFW_Lck,3,A motor vehicle is passing by
7046,1p8YDM6gG6Y,30,An animal howls and an adult female speaks in a singsong manner
7041,1p09zyEcHdE,30,Musical ticktock sounds are playing
7043,1p1ekNTgCQ0,30,Dogs bark as train passes
63992,YI2l2jfWMYY,0,Several kids talks far away and an adult shouts and laughs nearby
7048,1pAS7L-UIA4,0,Very loud snoring
37749,GplpxGNK058,24,"Ducks quacking, a man is talking, a child yells"
30778,CnDrLvVl3lc,14,A car accelerates and echoes in a space
6989,1nT1ZkcFLS4,8,"A person talks, and a car's motor sounds"
6988,1nSGvgZeJcI,0,A car engine is revved up quickly then throttles back down and idles
6987,1nRp036_DuI,12,Continuous running engine
6984,1nJ7Wt7COxg,0,A vehicle bouncing over something and another car passing and honking nearby
6983,1nHb0ZLoqDA,28,"Dog loudly whimpering, then walking on solid floor"
6981,1nAz-g5yqNg,21,A dog is whimpering people are talking and a sheep bleats
